scenario,batch_index,user_index,bs_index,total_energy,maximum_path_energy,raw_max_delay_s,active_max_delay_s,energy_support_delay_s,rms_delay_spread_s,active_path_count
umi,0,14,2,3.2681744848988825e-14,4.557442561493397e-15,4.829497584069031e-07,4.829497584069031e-07,4.829497584069031e-07,6.050834245956697e-08,23
umi,0,14,3,3.2348668527981504e-11,6.5439671910472175e-12,5.00948829085246e-07,5.00948829085246e-07,5.00948829085246e-07,6.875395968169761e-08,23
umi,0,14,4,2.9698111725284175e-11,1.837504454149652e-11,2.245424270629883,9.657925374995102e-07,9.657925374995102e-07,1.4866084034220884e-07,16
umi,0,14,5,3.915457820024808e-13,1.9770491667403522e-13,1.6389949450967833e-06,1.6389949450967833e-06,1.6389949450967833e-06,4.970472025324601e-07,23
umi,0,14,6,9.548197744738049e-14,2.0569182072665768e-14,9.205177775584161e-07,9.205177775584161e-07,9.205177775584161e-07,6.717933188978056e-08,23
umi,0,14,7,9.262006686779067e-10,1.6886955722661412e-10,1.9420815533521818e-07,1.9420815533521818e-07,1.9420815533521818e-07,3.808627198896335e-08,23
umi,0,14,8,3.1637531126758614e-14,6.03894426733911e-15,4.357699197043985e-07,4.357699197043985e-07,4.357699197043985e-07,1.1088400897418274e-07,23
umi,0,14,9,1.5035956069491856e-14,5.949176562622047e-15,3.0346942025971657e-07,3.0346942025971657e-07,3.0346942025971657e-07,5.564421293471567e-08,23
umi,0,14,10,2.3984677905583152e-12,1.0784975343347547e-12,7.577334315556072e-08,7.577334315556072e-08,7.577334315556072e-08,1.6626029867357862e-08,23
umi,0,14,11,4.989216012504968e-12,1.1613251593017848e-12,2.732707002905954e-07,2.732707002905954e-07,2.732707002905954e-07,2.7308038612845186e-08,23
umi,0,14,12,3.701272018807541e-11,1.2819506740868736e-11,2.6569433212280273,1.5143099290071405e-06,1.5143099290071405e-06,2.0711468073320126e-07,16
umi,0,14,13,8.419278486321472e-13,1.2400121890670385e-13,2.0113520804443397e-07,2.0113520804443397e-07,2.0113520804443397e-07,2.2165738929505108e-08,23
umi,0,14,14,5.502029314127083e-11,8.656375095894564e-12,7.404411235256703e-07,7.404411235256703e-07,7.404411235256703e-07,6.151321268500663e-08,23
umi,0,14,15,1.7055934695755658e-12,3.424589713370285e-13,2.947784309981216e-07,2.947784309981216e-07,2.947784309981216e-07,5.804310420123082e-08,23
umi,0,14,16,3.193395623918961e-14,6.1370450821912614e-15,9.227585451299092e-07,9.227585451299092e-07,9.227585451299092e-07,2.7695040321263596e-07,23
umi,0,14,17,3.045777231107326e-13,7.364403276652678e-14,1.591912791809591e-06,1.591912791809591e-06,1.591912791809591e-06,1.850967334194699e-07,23
umi,0,14,18,7.158901162983542e-15,1.3009361984686065e-15,1.3025960470258724e-06,1.3025960470258724e-06,1.3025960470258724e-06,4.5187954491887403e-07,23
umi,0,14,19,2.7228509785731165e-12,5.669095293030224e-13,1.7863661696537747e-06,1.7863661696537747e-06,1.7863661696537747e-06,1.50495287997069e-07,23
umi,0,14,20,1.4137300094068719e-12,2.8608436149560323e-13,8.62053525452211e-07,8.62053525452211e-07,8.62053525452211e-07,1.1453363946116006e-07,23
umi,0,15,0,1.427064016053482e-15,2.716057732183013e-16,0.9999999403953552,3.7717315990448697e-06,3.7717315990448697e-06,3.227769720696616e-07,16
umi,0,15,1,1.0315088169998416e-16,3.516727934022655e-17,1.0,2.406860403425526e-06,2.406860403425526e-06,1.2058101249217212e-07,16
umi,0,15,2,4.155851576301881e-13,1.3950701759166823e-13,1.0,4.559490207611816e-06,4.559490207611816e-06,3.2380732496672015e-07,16
umi,0,15,3,1.1267162424326445e-12,5.001398600823492e-13,1.0,1.3451175391310244e-06,1.3451175391310244e-06,4.1211677449125493e-07,16
umi,0,15,4,4.498058367620455e-15,8.201356277724768e-16,1.0,3.715108221058472e-07,3.715108221058472e-07,3.685439015590291e-08,16
umi,0,15,5,3.8054212330343795e-15,9.312097051238934e-16,1.0,6.274860879784683e-07,6.274860879784683e-07,4.8960232400723245e-08,16
umi,0,15,6,5.742019264550745e-13,1.8170858426865694e-13,1.0,6.248335466807475e-07,6.248335466807475e-07,8.799164463706984e-08,16
umi,0,15,7,3.17069784661448e-17,4.935120421120505e-18,0.9999998807907104,1.225646087732457e-06,1.225646087732457e-06,1.7414805490834372e-07,16
umi,0,15,8,3.9375052144317255e-16,2.1866311705069413e-16,0.9999998211860657,4.314759735279949e-06,4.314759735279949e-06,3.1234884751911607e-07,16
umi,0,15,9,7.670278864328625e-14,2.943052905871567e-14,1.0,6.610434297726897e-07,6.610434297726897e-07,6.827318791921611e-08,16
umi,0,15,10,3.254139362023925e-15,1.1693698530242666e-15,0.9999998807907104,1.350014599665883e-06,1.350014599665883e-06,2.0462156631187433e-07,16
umi,0,15,11,1.8406109127186296e-16,5.91282399963848e-17,1.0,1.9592810076574096e-06,1.9592810076574096e-06,5.837448180219181e-07,16
umi,0,15,12,3.023595060750051e-15,6.331022297496956e-16,0.9999999403953552,3.3359552276124305e-07,3.3359552276124305e-07,9.154743747347013e-08,16
umi,0,15,13,1.2267190692885042e-12,5.87113311526638e-13,1.0,1.0633135616444633e-06,1.0633135616444633e-06,8.291772329580821e-08,16
umi,0,15,14,4.777479886517025e-16,2.048948479559817e-16,1.0,1.120292722589511e-06,1.120292722589511e-06,1.315849820046132e-07,16
umi,0,15,15,1.1690410251859079e-12,6.66411695791902e-13,1.0,8.522943630850932e-07,8.522943630850932e-07,1.0424052767697563e-07,16
umi,0,15,16,6.3861952629658066e-15,2.2535421675983804e-15,0.9999998807907104,1.7001456171783502e-06,1.7001456171783502e-06,3.9715462785765806e-07,16
umi,0,15,17,1.6911057751646853e-12,8.862111348581503e-13,1.0,8.420619792559592e-07,8.420619792559592e-07,1.1615156434987509e-07,16
umi,0,15,18,3.5691371352507314e-14,1.9474818892945e-14,0.9999999403953552,3.4980016607732978e-06,3.4980016607732978e-06,7.298347245182427e-07,16
umi,0,15,19,1.4504144844337492e-16,2.676102162357068e-17,0.9999998807907104,6.61448837036005e-07,6.61448837036005e-07,1.4031820260227784e-07,16
umi,0,15,20,8.053140887919364e-14,1.857997601801588e-14,1.0,5.087925387670111e-07,5.087925387670111e-07,3.75468402786347e-08,16
umi,0,16,0,3.388519897798526e-17,6.661076609784862e-18,0.9999999403953552,2.249125827802345e-06,2.249125827802345e-06,2.443244116528698e-07,16
umi,0,16,1,1.695346145581403e-13,5.2482662855381224e-14,0.9999998211860657,2.0200873223075178e-06,2.0200873223075178e-06,5.069476782989625e-07,16
umi,0,16,2,2.920258292212985e-14,6.997650885392365e-15,1.0,2.892202815019118e-07,2.892202815019118e-07,5.635606925712908e-08,16
umi,0,16,3,1.6533397284585037e-16,5.801456372431281e-17,0.9999999403953552,1.6302664107570308e-06,1.6302664107570308e-06,4.5286879813600346e-07,16
umi,0,16,4,5.298872652173589e-17,6.859019689597883e-18,0.9999999403953552,1.8165922028856585e-06,1.8165922028856585e-06,5.036103687802922e-07,16
umi,0,16,5,1.2074308716655242e-14,7.786124209838239e-15,0.9999995231628418,3.0482260626740754e-06,3.0482260626740754e-06,9.029716739609313e-08,16
umi,0,16,6,2.6457855983418475e-14,6.5370225102142146e-15,1.0,5.109278845338849e-06,5.109278845338849e-06,6.45993025808152e-07,16
umi,0,16,7,3.913927420714956e-16,8.90002266924021e-17,1.0,4.4582321834241156e-07,4.4582321834241156e-07,9.386491352516116e-08,16
umi,0,16,8,3.689723085260857e-16,9.217454883668659e-17,0.9999999403953552,1.1705448059728951e-06,1.1705448059728951e-06,3.491930849855977e-07,16
umi,0,16,9,1.4780572421305388e-13,4.309380407857208e-14,0.9999998807907104,2.260553173982771e-06,2.260553173982771e-06,3.454090314448567e-07,16
umi,0,16,10,2.1277672887861552e-13,7.668629728625753e-14,1.0,7.153118417591031e-07,7.153118417591031e-07,9.264459425584101e-08,16
umi,0,16,11,1.2879335155201723e-17,2.746878630699249e-18,0.9999999403953552,7.05018237567856e-07,7.05018237567856e-07,1.2755294720689902e-07,16
umi,0,16,12,4.731351293380184e-18,9.888581297577688e-19,1.0,3.611998408814543e-06,3.611998408814543e-06,6.57018653114562e-07,16
umi,0,16,13,5.182200534541126e-13,1.6689220264012178e-13,1.0,1.633050715099671e-06,1.633050715099671e-06,1.1611402868069545e-07,16
umi,0,16,14,4.1296852288186385e-17,1.4385172123748358e-17,1.0,6.769332117073645e-07,6.769332117073645e-07,8.571107552109348e-08,16
umi,0,16,15,2.2495495483651797e-14,9.395961148071872e-15,1.0,5.013322152080946e-06,5.013322152080946e-06,5.635444323521154e-07,16
umi,0,16,16,3.243956609816313e-10,1.2905061741452784e-10,1.0,1.1360242524460773e-06,1.1360242524460773e-06,8.266721729674786e-08,16
umi,0,16,17,8.489006512840809e-17,4.222334172354069e-17,1.0,1.6505107396369567e-06,1.6505107396369567e-06,4.1611039896931126e-07,16
umi,0,16,18,2.542932333330404e-12,8.337534222052634e-13,1.0,4.605355172770942e-07,4.605355172770942e-07,7.811816173863924e-08,16
umi,0,16,19,1.4278933158510656e-16,2.406838825667174e-17,0.9999998211860657,2.3475815851270454e-06,2.3475815851270454e-06,3.555820026427682e-07,16
umi,0,16,20,2.365081430256352e-12,7.454967090696207e-13,1.0,1.214001144944632e-06,1.214001144944632e-06,1.935032849892866e-07,16
umi,0,17,0,4.538814442453551e-17,8.05219050007806e-18,0.9999999403953552,3.4607917314133374e-06,3.4607917314133374e-06,4.050741292112717e-07,16
umi,0,17,1,1.0790312811879782e-15,2.4600383181062565e-16,1.0,6.182394258757995e-07,6.182394258757995e-07,2.516399086743215e-07,16
umi,0,17,2,4.071788930544472e-16,9.344430416417999e-17,1.0,5.380982656788547e-06,5.380982656788547e-06,6.148701333475211e-07,16
umi,0,17,3,1.6779088286546954e-13,5.541729659257026e-14,0.9999999403953552,1.922639285112382e-06,1.922639285112382e-06,4.4600199515753493e-07,16
umi,0,17,4,4.716520342246979e-13,1.9817743908585872e-13,0.9999999403953552,1.965305727935629e-06,1.965305727935629e-06,5.932968110453447e-07,16
umi,0,17,5,8.003590477257302e-16,1.7467375795424253e-16,0.9999999403953552,5.358443104341859e-06,5.358443104341859e-06,3.592740492896892e-07,16
umi,0,17,6,1.590212768342413e-13,3.9977447892879103e-14,1.0,1.0393582670076285e-06,1.0393582670076285e-06,2.1928380798508527e-07,16
umi,0,17,7,1.3355320225641926e-16,2.9458379846128524e-17,0.9999999403953552,1.5048035493236966e-06,1.5048035493236966e-06,4.11260075393645e-07,16
umi,0,17,8,4.4211043544621825e-13,1.386104772627128e-13,0.9999998211860657,1.7158482705781353e-06,1.7158482705781353e-06,2.6946428380680344e-07,16
umi,0,17,9,1.1630900287845792e-12,3.101540291955418e-13,1.0,1.5251854392772657e-06,1.5251854392772657e-06,1.9544927329666326e-07,16
umi,0,17,10,1.0737049159573534e-12,4.1041996190482877e-13,0.9999997615814209,2.6138122848351486e-06,2.6138122848351486e-06,3.068226057158891e-07,16
umi,0,17,11,3.222036109082093e-15,4.683776678543429e-16,1.0,2.1002717858209508e-06,2.1002717858209508e-06,6.740098192484674e-07,16
umi,0,17,12,4.735125237150431e-14,1.1778830000122933e-14,0.9999998807907104,6.00600151301478e-06,6.00600151301478e-06,1.0641628800576852e-06,16
umi,0,17,13,2.430144298306749e-16,8.375545162256267e-17,0.999999463558197,7.40337600291241e-06,7.40337600291241e-06,1.4390518765326686e-06,16
umi,0,17,14,3.3591806380266824e-13,1.0788170758200405e-13,1.0,1.777735747054976e-06,1.777735747054976e-06,3.0218639799706455e-07,16
umi,0,17,15,8.121021897282006e-13,4.662612526976084e-13,1.0,2.7368889732315438e-06,2.7368889732315438e-06,5.171490559128426e-07,16
umi,0,17,16,5.3451128017597064e-14,1.8765906526201775e-14,1.0,4.38703000327223e-06,4.38703000327223e-06,5.136297388819768e-07,16
umi,0,17,17,9.626444856864544e-13,3.504732853758241e-13,0.9999999403953552,3.0306280223157955e-06,3.0306280223157955e-06,5.702972400502293e-07,16
umi,0,17,18,4.601296045917197e-14,1.3444084915963626e-14,1.0,7.878750238887733e-07,7.878750238887733e-07,1.7593894785380314e-07,16
umi,0,17,19,1.924261465018221e-16,3.843543023575416e-17,1.0,6.459333690145286e-07,6.459333690145286e-07,6.604282703018628e-08,16
umi,0,17,20,3.7143150567181936e-15,8.549551934704106e-16,1.0,2.692936050152639e-06,2.692936050152639e-06,2.941456375860328e-07,16
umi,0,18,0,8.259990693170206e-17,1.7338061326774858e-17,1.0,6.252391244743194e-07,6.252391244743194e-07,8.69623035903401e-08,16
umi,0,18,1,3.100910843084649e-12,8.250823527004847e-13,0.9999999403953552,6.729163942509331e-06,6.729163942509331e-06,4.822976153787671e-07,16
umi,0,18,2,4.739826661553635e-14,1.5576790210339655e-14,0.9999999403953552,1.7358236164000118e-06,1.7358236164000118e-06,3.6172449923196135e-07,16
umi,0,18,3,9.596346814065194e-17,1.958270690880488e-17,0.9999999403953552,1.3174154673833982e-06,1.3174154673833982e-06,3.1754947600514857e-07,16
umi,0,18,4,1.6148289707488487e-15,4.2741446631085526e-16,1.0,5.258952455733379e-07,5.258952455733379e-07,1.72145177081092e-07,16
umi,0,18,5,3.588645705807623e-13,1.1327221170580326e-13,0.9999999403953552,3.118145173175435e-07,3.118145173175435e-07,6.31156974718846e-08,16
umi,0,18,6,1.0536689231631708e-13,2.5914996738167842e-14,0.9999999403953552,1.6835733731568325e-06,1.6835733731568325e-06,9.698271308425257e-08,16
umi,0,18,7,2.92733970358753e-14,1.2661335840175297e-14,0.9999998211860657,5.325362508301623e-06,5.325362508301623e-06,8.727636000868811e-07,16
umi,0,18,8,2.960921709193551e-18,9.009282102579226e-19,0.9999999403953552,1.506089006397815e-06,1.506089006397815e-06,1.0841522371817893e-07,16
umi,0,18,9,5.36083802527347e-14,3.191895261555472e-14,1.0,2.1125654257048154e-06,2.1125654257048154e-06,2.525595164730085e-07,16
umi,0,18,10,4.683089228898863e-18,1.0136423220662358e-18,0.9999998807907104,6.379898877639789e-06,6.379898877639789e-06,1.1940560216472434e-06,16
umi,0,18,11,1.200060848847176e-13,5.782753562024595e-14,0.9999999403953552,6.60576120026235e-07,6.60576120026235e-07,1.8796150829404306e-07,16
umi,0,18,12,1.669034593365867e-14,4.074762954082902e-15,1.0,6.078435603740218e-07,6.078435603740218e-07,8.860646558414273e-08,16
umi,0,18,13,4.031130206218005e-17,1.0390620165598119e-17,0.9999999403953552,1.4772377880944987e-06,1.4772377880944987e-06,2.68336958672167e-07,16
umi,0,18,14,3.1746018288470846e-14,1.1569769563246363e-14,0.9999999403953552,4.755982445203699e-06,4.755982445203699e-06,3.533618904391299e-07,16
umi,0,18,15,4.514549097646269e-15,1.1744370158729787e-15,0.9999998807907104,9.860930276772706e-07,9.860930276772706e-07,9.823818152749207e-08,16
umi,0,18,16,1.1274121961548243e-12,2.473146470602372e-13,0.9999999403953552,1.1530169103934895e-06,1.1530169103934895e-06,1.7005132274815045e-07,16
umi,0,18,17,3.45775439334443e-15,5.055100570147545e-16,1.0,5.246531031843915e-07,5.246531031843915e-07,1.663211804643858e-07,16
umi,0,18,18,3.608828507257573e-13,1.4974852683823786e-13,1.0,3.575088385332492e-06,3.575088385332492e-06,3.313903615920407e-07,16
umi,0,18,19,3.82788035673802e-17,6.591702212580959e-18,1.0,1.2622288068087073e-06,1.2622288068087073e-06,1.8783077911925928e-07,16
umi,0,18,20,3.6805711740182576e-14,6.82992862095712e-15,0.9999999403953552,3.506823759380495e-06,3.506823759380495e-06,5.005569291827594e-07,16
umi,0,19,0,4.3268554976081526e-14,3.562022570890826e-14,1.0,1.0805712236106046e-06,1.0805712236106046e-06,2.0757124975187343e-07,16
umi,0,19,1,5.847631397808599e-14,1.7646698176072145e-14,1.0,7.568348223685462e-07,7.568348223685462e-07,1.2138500387095933e-07,16
umi,0,19,2,1.3288516870345543e-15,5.176294573636282e-16,1.0,1.9440883534116438e-06,1.9440883534116438e-06,2.603578191591887e-07,16
umi,0,19,3,4.0495195511338873e-14,1.1944442729003042e-14,1.0,2.3817324290575925e-07,2.3817324290575925e-07,4.3212741638157486e-08,16
umi,0,19,4,4.461419495299803e-16,7.434042895092491e-17,1.0,6.412685138457164e-07,6.412685138457164e-07,1.8931085430459153e-07,16
umi,0,19,5,2.923869101974159e-14,7.772486979387445e-15,0.9999999403953552,6.636635134782409e-06,6.636635134782409e-06,1.1967119591455194e-06,16
umi,0,19,6,6.398789968361878e-14,1.7584259989398242e-14,0.9999998807907104,3.4447182315489044e-06,3.4447182315489044e-06,9.86510457805305e-07,16
umi,0,19,7,2.1057097832175957e-15,7.073934249105613e-16,1.0,3.4439076443959493e-06,3.4439076443959493e-06,6.227691227811183e-07,16
umi,0,19,8,2.4976839257779353e-17,5.10989582633714e-18,1.0,3.254968078181264e-06,3.254968078181264e-06,4.213270366949854e-07,16
umi,0,19,9,1.8744207582592595e-14,8.107012477510164e-15,0.9999999403953552,1.2053086493324372e-06,1.2053086493324372e-06,3.57615243797691e-07,16
umi,0,19,10,1.2152847635480523e-14,2.5388707215951486e-15,1.0,1.0469763083165162e-06,1.0469763083165162e-06,5.223289903779449e-08,16
umi,0,19,11,2.601749818953026e-13,1.2610682084083363e-13,0.9999999403953552,1.6555228512515896e-06,1.6555228512515896e-06,9.246737827834694e-08,16
umi,0,19,12,1.900250933454545e-14,4.513956313497835e-15,1.0,2.4878033855202375e-06,2.4878033855202375e-06,2.545402642149707e-07,16
umi,0,19,13,1.6022262773687993e-17,3.0351337033811156e-18,0.9999998807907104,6.653699983871775e-06,6.653699983871775e-06,5.848528850846347e-07,16
umi,0,19,14,1.248966831263117e-16,3.214364303376962e-17,0.9999999403953552,1.0482226571184583e-06,1.0482226571184583e-06,8.447994366054041e-08,16
umi,0,19,15,1.7372010856304786e-13,6.466338288392201e-14,0.9999998211860657,4.177395567239728e-06,4.177395567239728e-06,3.6551074305605817e-07,16
umi,0,19,16,2.5703634595136227e-13,7.756362013170565e-14,1.0,2.532122778120538e-07,2.532122778120538e-07,6.337944152832534e-08,16
umi,0,19,17,5.35984825887872e-16,2.382814853700674e-16,0.9999998807907104,9.078705261345021e-06,9.078705261345021e-06,2.015133889250301e-06,16
umi,0,19,18,9.319284445246922e-12,3.086026876750192e-12,0.9999999403953552,1.074674059964309e-06,1.074674059964309e-06,1.196232323479397e-07,16
umi,0,19,19,5.1201810664442326e-11,1.852318125272756e-11,1.0,5.509298262040829e-07,5.509298262040829e-07,7.066026146463813e-08,16
umi,0,19,20,1.2085749024251542e-13,2.83226540094203e-14,0.9999998807907104,2.1451089651236543e-06,2.1451089651236543e-06,2.157675169208212e-07,16
umi,0,20,0,2.354449452723523e-17,4.906085968029587e-18,0.9999999403953552,1.8283916460859473e-06,1.8283916460859473e-06,2.7184303435316237e-07,16
umi,0,20,1,5.43536273391417e-15,7.552448571997985e-16,0.9999999403953552,1.1754191291402094e-06,1.1754191291402094e-06,3.0603553131171966e-07,16
umi,0,20,2,7.41946558113404e-14,3.353986874473844e-14,0.9999999403953552,1.9175954548700247e-06,1.9175954548700247e-06,2.355906098321298e-07,16
umi,0,20,3,4.576441595079529e-16,2.0641502063339695e-16,1.0,6.723723799950676e-07,6.723723799950676e-07,1.519602232879456e-07,16
umi,0,20,4,1.0782332933522182e-17,4.548798950917414e-18,0.9999999403953552,2.854550075426232e-06,2.854550075426232e-06,5.129945704286178e-07,16
umi,0,20,5,4.087329341087381e-15,1.301209366594096e-15,0.9999997615814209,3.6830410863331053e-06,3.6830410863331053e-06,2.859856122029769e-07,16
umi,0,20,6,1.815608552437895e-13,4.127082654575495e-14,0.9999999403953552,4.0116365198628046e-06,4.0116365198628046e-06,6.453096209880811e-07,16
umi,0,20,7,5.522489202855479e-15,2.2290726563016245e-15,1.0,1.0531589396123309e-06,1.0531589396123309e-06,3.952076105623007e-07,16
umi,0,20,8,4.43796508350716e-15,9.919344500246199e-16,1.0,4.916196303383913e-07,4.916196303383913e-07,5.9428182140416086e-08,16
umi,0,20,9,6.211453738033085e-16,1.8251087735915374e-16,1.0,2.047917632808094e-06,2.047917632808094e-06,4.401165921209834e-07,16
umi,0,20,10,1.0475168613534596e-15,6.591197466971179e-16,0.9999999403953552,4.2094475247722585e-06,4.2094475247722585e-06,3.894439787068036e-07,16
umi,0,20,11,5.633269108745562e-14,2.2466078476723883e-14,0.9999995827674866,3.3413821256544907e-06,3.3413821256544907e-06,1.00507456452253e-06,16
umi,0,20,12,2.6919039113685083e-15,8.728906926120468e-16,1.0,1.4110989923210582e-06,1.4110989923210582e-06,1.0366394024187082e-07,16
umi,0,20,13,8.08834455691997e-14,3.3467789629058886e-14,0.9999998807907104,2.3365139441011706e-06,2.3365139441011706e-06,3.6086304405594583e-07,16
umi,0,20,14,6.153996353036426e-16,1.7615148634006646e-16,1.0,8.253247756329074e-07,8.253247756329074e-07,2.0390800859518075e-07,16
umi,0,20,15,6.0189032990581895e-15,2.7904428950614648e-15,1.0,1.228018390975194e-06,1.228018390975194e-06,6.479975219168013e-08,16
umi,0,20,16,7.755972176456762e-14,1.6026190316769003e-14,1.0,7.119966767277219e-07,7.119966767277219e-07,4.868881249889327e-08,16
umi,0,20,17,1.3459156895529592e-17,2.8710713210728075e-18,1.0,1.97581221073051e-06,1.97581221073051e-06,4.296005675196764e-07,16
umi,0,20,18,6.38480064166428e-14,1.3226301733796231e-14,0.9999998807907104,4.444967544259271e-06,4.444967544259271e-06,5.259853665347535e-07,16
umi,0,20,19,2.4857718016924677e-12,1.27974887631499e-12,0.9999998807907104,2.0677809970948147e-06,2.0677809970948147e-06,2.397112543774116e-07,16
umi,0,20,20,1.317191182345007e-11,5.109046866125233e-12,0.9999999403953552,1.4976527609178447e-06,1.4976527609178447e-06,7.624486173325728e-08,16
