link_id,sample_index,is_endpoint,fraction_from_tx,distance_from_tx_m,longitude_deg,latitude_deg,elevation_m_asl
E3_SITE_01,92,False,0.92,2759.999999999277,-75.80877,45.58310062350677,224.3293914794922
E3_SITE_01,93,False,0.93,2789.999999999269,-75.80877,45.58337054561326,240.3176422119141
E3_SITE_01,94,False,0.94,2819.999999999261,-75.80877,45.58364046770695,250.1549835205078
E3_SITE_01,95,False,0.95,2849.9999999992533,-75.80877,45.58391038978781,258.9393920898437
E3_SITE_01,96,False,0.96,2879.9999999992456,-75.80877,45.58418031185587,265.30535888671875
E3_SITE_01,97,False,0.97,2909.999999999238,-75.80877,45.58445023391112,267.8841857910156
E3_SITE_01,98,False,0.98,2939.9999999992297,-75.80877,45.58472015595356,269.00152587890625
E3_SITE_01,99,False,0.99,2969.999999999222,-75.80877,45.58499007798318,269.6601257324219
E3_SITE_01,100,True,1.0,2999.999999999214,-75.80877,45.58526,270.8760070800781
E3_SITE_02,0,True,0.0,0.0,-75.80877,45.55376901160484,165.5494842529297
E3_SITE_02,1,False,0.0085470085470085,29.914529914527854,-75.80877,45.55403816609057,163.57810974121094
E3_SITE_02,2,False,0.017094017094017,59.82905982905572,-75.80877,45.55430732056357,160.52835083007812
E3_SITE_02,3,False,0.0256410256410256,89.74358974358357,-75.80877,45.55457647502384,160.83621215820312
E3_SITE_02,4,False,0.0341880341880341,119.65811965811145,-75.80877,45.554845629471366,157.6835479736328
E3_SITE_02,5,False,0.0427350427350427,149.57264957263928,-75.80877,45.55511478390615,154.00714111328125
E3_SITE_02,6,False,0.0512820512820512,179.48717948716714,-75.80877,45.5553839383282,149.5775909423828
E3_SITE_02,7,False,0.0598290598290598,209.401709401695,-75.80877,45.55565309273751,143.3912353515625
E3_SITE_02,8,False,0.0683760683760683,239.3162393162229,-75.80877,45.555922247134085,142.718994140625
E3_SITE_02,9,False,0.0769230769230769,269.2307692307507,-75.80877,45.55619140151792,143.43136596679688
E3_SITE_02,10,False,0.0854700854700854,299.14529914527856,-75.80877,45.55646055588903,136.98497009277344
E3_SITE_02,11,False,0.094017094017094,329.0598290598064,-75.80877,45.55672971024738,135.7989044189453
E3_SITE_02,12,False,0.1025641025641025,358.9743589743343,-75.80877,45.556998864593005,133.4578399658203
E3_SITE_02,13,False,0.1111111111111111,388.8888888888621,-75.80877,45.557268018925896,125.21226501464844
E3_SITE_02,14,False,0.1196581196581196,418.80341880339,-75.80877,45.55753717324604,123.42076110839844
E3_SITE_02,15,False,0.1282051282051282,448.71794871791786,-75.80877,45.557806327553465,123.42076110839844
E3_SITE_02,16,False,0.1367521367521367,478.6324786324457,-75.80877,45.55807548184813,125.60342407226562
E3_SITE_02,17,False,0.1452991452991453,508.5470085469736,-75.80877,45.55834463613007,128.63009643554688
E3_SITE_02,18,False,0.1538461538461538,538.4615384615014,-75.80877,45.558613790399264,131.27288818359375
E3_SITE_02,19,False,0.1623931623931624,568.3760683760293,-75.80877,45.55888294465572,133.87791442871094
E3_SITE_02,20,False,0.1709401709401709,598.2905982905571,-75.80877,45.55915209889945,141.084228515625
E3_SITE_02,21,False,0.1794871794871795,628.205128205085,-75.80877,45.55942125313044,144.08790588378906
E3_SITE_02,22,False,0.188034188034188,658.1196581196128,-75.80877,45.55969040734869,148.09539794921875
E3_SITE_02,23,False,0.1965811965811965,688.0341880341407,-75.80877,45.5599595615542,157.22366333007812
E3_SITE_02,24,False,0.2051282051282051,717.9487179486686,-75.80877,45.56022871574697,158.85504150390625
